Position,Nom,Artiste,Album,Année,Genre,Durée,Lectures
71,One Of Your Girls,Troye Sivan,Something To Give Each Other,2023,Pop,0:03:01,69
72,Anxious (Bonus Track),Carly Rae Jepsen,The Loneliest Time,2022,Pop,0:02:57,174
73,Got Me Started,Troye Sivan,Something To Give Each Other,2023,Pop,0:03:18,32
74,Lost In Devotion,Carly Rae Jepsen,Emotion (10th Anniversary Edition),2025,Pop,0:03:14,109
75,Fast Times,Sabrina Carpenter,emails i can’t send fwd:,2022,Pop,0:02:54,4
76,Surrender My Heart,Carly Rae Jepsen,The Loneliest Time,2022,Pop,0:02:48,110
77,Dying for You,Charli xcx,Wuthering Heights,2026,Pop,0:03:02,32
78,Dust Bowl,Ethel Cain,"Willoughby Tucker, I'll Always Love You",2025,Alternative,0:06:26,6
79,Ray of Light,Madonna,Ray of Light,1998,Pop,0:05:22,4
80,Love,Lana Del Rey,Lust for Life,2017,Alternative,0:04:32,75
81,Haunted,Beyoncé,BEYONCÉ (Platinum Edition),2013,Pop,0:06:09,8
82,No Thinking Over the Weekend (Bonus Track),Carly Rae Jepsen,The Loneliest Time,2022,Pop,0:04:42,36
83,Warm Blood,Carly Rae Jepsen,Emotion (10th Anniversary Edition),2015,Pop,0:04:13,18
84,Keep Away (Bonus Track),Carly Rae Jepsen,The Loneliest Time,2022,Pop,0:04:02,50
85,ƯỚC ANH TAN NÁT CON TIM,Phùng Khánh Linh,GIỮA MỘT VẠN NGƯỜI,2024,Indie Pop,0:03:50,17
86,ĐIỀU EM KHÔNG MUỐN,Phùng Khánh Linh,GIỮA MỘT VẠN NGƯỜI,2025,Indie Pop,0:03:45,43
87,Killing Me Softly,Lori Lieberman,A Thousand Dreams,1995,Pop,0:03:43,10
88,Ruin The Friendship,Taylor Swift,The Life of a Showgirl,2025,Pop,0:03:40,54
89,Vùng Xám,Văn Mai Hương & GREY D,Giai Nhân,2025,Pop,0:03:33,7
90,Damn Right,"JENNIE, Childish Gambino & Kali Uchis",Ruby,2025,Pop,0:03:50,14
91,(They Long To Be) Close To You,Carpenters,Close To You,1970,Pop,0:04:36,11
92,What's The Time Where You Are?,Troye Sivan,Something To Give Each Other,2023,Pop,0:03:23,52
93,ANH LÀ THẰNG TỒI,Phùng Khánh Linh,GIỮA MỘT VẠN NGƯỜI,2025,Indie Pop,0:03:20,19
94,Shooting Star,Carly Rae Jepsen,The Loneliest Time,2022,Pop,0:03:19,183
95,năm ngoái giờ này (after all),Phùng Khánh Linh,CITOPIA,2022,Pop,0:03:26,18
96,Pink Pony Club,Chappell Roan,The Rise and Fall of a Midwest Princess,2020,Pop,0:04:18,12
97,In My Room (feat. Guitarricadelafuente),Troye Sivan,Something To Give Each Other,2023,Pop,0:03:13,58
98,invisible string,Taylor Swift,folklore (deluxe version),2020,Alternative,0:04:12,35
99,Silly,Troye Sivan,Something To Give Each Other,2023,Pop,0:03:38,86
100,Emotions,Mariah Carey,Emotions,1991,Pop,0:04:08,47
