Position,Name,Artist,Album,Year,Genre,Time,Plays
22,pretty isn’t pretty,Olivia Rodrigo,GUTS,2023,Pop,0:03:19,33
23,Is It Over Now? (Taylor's Version) [From The Vault],Taylor Swift,1989 (Taylor's Version) [Deluxe],2023,Pop,0:03:49,98
24,The End of the World,Skeeter Davis,The Essential Skeeter Davis,1962,Country,0:02:37,15
25,Dear Reader,Taylor Swift,Midnights (The Til Dawn Edition),2022,Pop,0:03:45,25
26,Ex,Kiana Ledé,Selfless,2018,R&B/Soul,0:03:42,14
27,Perfect Places,Lorde,Melodrama,2017,Alternative,0:03:41,193
28,vampire,Olivia Rodrigo,GUTS,2023,Pop,0:03:39,37
29,HISS,Megan Thee Stallion,HISS - Single,2024,Hip-Hop/Rap,0:03:12,
30,Vigilante Shit,Taylor Swift,Midnights (The Til Dawn Edition),2022,Pop,0:02:44,29
31,Dance The Night,Dua Lipa,Barbie The Album,2023,Pop,0:02:56,11
32,Versace On The Floor,Bruno Mars,24K Magic,2016,Pop,0:04:21,50
33,Liar,Britney Spears,Glory (Deluxe),2016,Pop,0:03:16,68
34,Anxious (Bonus Track),Carly Rae Jepsen,The Loneliest Time,2022,Pop,0:02:57,153
35,Shadow,Carly Rae Jepsen,The Loveliest Time,2023,Pop,0:02:49,72
36,Pristine,Snail Mail,Lush,2018,Alternative,0:04:55,78
37,The Grants,Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2023,Pop,0:04:55,52
38,Agora Hills,Doja Cat,Scarlet,2023,Rap,0:04:25,5
39,Julien,Carly Rae Jepsen,Dedicated,2019,Pop,0:03:54,73
40,All the Time,Zara Larsson,All the Time - Single,2019,Pop,0:03:48,91
41,Style (Taylor's Version),Taylor Swift,1989 (Taylor's Version) [Deluxe],2023,Pop,0:03:51,82
42,Mastermind,Taylor Swift,Midnights (The Til Dawn Edition),2022,Pop,0:03:11,23
43,Constant Repeat,Charli XCX,CRASH (Deluxe),2022,Pop,0:03:09,41
44,Bends,Carly Rae Jepsen,The Loneliest Time,2022,Pop,0:03:15,119
45,Bejeweled,Taylor Swift,Midnights (The Til Dawn Edition),2022,Pop,0:03:14,24
46,Kintsugi,Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2023,Pop,0:06:18,62
47,Say Don't Go (Taylor's Version) [From The Vault],Taylor Swift,1989 (Taylor's Version) [Deluxe],2023,Pop,0:04:39,44
48,Rose Colored Lenses,Miley Cyrus,Endless Summer Vacation,2023,Pop,0:03:43,61
49,Anti-Hero,Taylor Swift,Midnights (The Til Dawn Edition),2022,Pop,0:03:20,32
50,Summer on You,PRETTYMUCH,Summer on You - Single,2018,Pop,0:03:25,46
51,Holy (Til You Let Me Go),Rina Sawayama,Hold The Girl (Bonus Edition),2022,Alternative,0:03:19,13
52,Higher Than Heaven,Ellie Goulding,Higher Than Heaven (Deluxe),2023,Pop,0:03:29,21
53,Sweet Nothing,Taylor Swift,Midnights (The Til Dawn Edition),2022,Pop,0:03:08,19
54,Going Home,The Aces,Under My Influence,2020,Alternative,0:03:55,150
55,ballad of a homeschooled girl,Olivia Rodrigo,GUTS,2023,Pop,0:03:23,25
56,"""Slut!"" (Taylor's Version) [From The Vault]",Taylor Swift,1989 (Taylor's Version) [Deluxe],2023,Pop,0:03:00,95
57,Tulsa Jesus Freak,Lana Del Rey,Chemtrails Over the Country Club,2021,Alternative,0:03:35,127
58,Glitch,Taylor Swift,Midnights (The Til Dawn Edition),2022,Pop,0:02:28,13
59,A&W,Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2023,Pop,0:07:13,88
60,True Romance,Tove Lo,Dirt Femme (Extended Cut),2022,Dance,0:04:05,15
61,Getaway Car,Taylor Swift,reputation,2017,Pop,0:03:53,112
62,Ordinary Superstar,Rina Sawayama,Rina - EP,2017,Alternative,0:03:47,15
63,Last Time I Saw You,Nicki Minaj,Pink Friday 2,2023,Hip-Hop/Rap,0:03:36,6
64,I Blame Myself,Sky Ferreira,"Night Time, My Time",2013,Pop,0:03:57,46
65,Bad Thing Twice,Carly Rae Jepsen,The Loneliest Time,2022,Pop,0:03:13,97
66,making the bed,Olivia Rodrigo,GUTS,2023,Pop,0:03:18,38
67,One Of Your Girls,Troye Sivan,Something To Give Each Other,2023,Pop,0:03:01,56
68,Midnight Dreams,Ellie Goulding,Higher Than Heaven (Deluxe),2023,Pop,0:03:12,67
69,no tears left to cry,Ariana Grande,Sweetener,2018,Pop,0:03:25,18
70,Padam Padam,Kylie Minogue,Tension (Deluxe),2023,Pop,0:02:46,14
71,Buddha's Delight,Haley Bennett,Music and Lyrics,2007,Soundtrack,0:02:48,12
72,Honeymoon,Lana Del Rey,Honeymoon,2015,Alternative,0:05:50,107
73,Foolish One (Taylor's Version) (From The Vault),Taylor Swift,Speak Now (Taylor's Version),2023,Pop,0:05:11,14
74,The Weekend,SZA,Ctrl,2017,R&B/Soul,0:04:32,64
75,The End,Diane Birch,The End - Single,2017,Singer/Songwriter,0:05:10,49
76,bad idea,Ariana Grande,"thank u, next",2019,Pop,0:04:27,135
77,tolerate it,Taylor Swift,evermore (deluxe version),2020,Alternative,0:04:05,93
78,Open Season,Josef Salvat,Night Swim (Deluxe),2014,Pop,0:04:02,40
79,I Did Something Bad,Taylor Swift,reputation,2017,Pop,0:03:58,92
80,People disappear here,Halsey,"If I Can’t Have Love, I Want Power (Extended)",2021,Alternative,0:04:07,35
81,Snow On The Beach (feat. More Lana Del Rey),Taylor Swift,Midnights (The Til Dawn Edition),2022,Pop,0:03:49,35
82,IN A DREAM,Troye Sivan,In A Dream (2020) - EP,2020,Pop,0:03:49,69
83,Dangerous Woman,Ariana Grande,Dangerous Woman,2016,Pop,0:03:55,91
84,anh đã không rõ ràng với em,Phùng Khánh Linh & MYRNE,yesteryear (deluxe),2020,Pop,0:03:44,44
85,disco t**s,Tove Lo,BLUE LIPS (Lady Wood Phase II),2017,Alternative,0:03:43,121
86,Wildest Dreams (Taylor's Version),Taylor Swift,1989 (Taylor's Version) [Deluxe],2021,Pop,0:03:40,23
87,Jason's Song (Gave It Away),Ariana Grande,Dangerous Woman,2016,Pop,0:04:24,48
88,detonate,Charli XCX,how i'm feeling now,2020,Pop,0:03:39,121
89,Piece of Me,Britney Spears,Blackout (Deluxe Edition),2007,Pop,0:03:32,128
90,Make You Feel My Love,Adele,19,2008,Pop,0:03:32,58
91,Question...?,Taylor Swift,Midnights (The Til Dawn Edition),2022,Pop,0:03:30,40
92,"Sit Still, Look Pretty",Daya,"Sit Still, Look Pretty",2015,Pop,0:03:27,71
93,What's The Time Where You Are?,Troye Sivan,Something To Give Each Other,2023,Pop,0:03:23,40
94,Clean (Taylor's Version),Taylor Swift,1989 (Taylor's Version) [Deluxe],2023,Pop,0:04:31,31
95,Hung Up,Madonna,Confessions on a Dance Floor,2005,Pop,0:05:37,15
96,Thinking Bout You,Ariana Grande,Dangerous Woman,2016,Pop,0:03:20,164
97,Labyrinth,Taylor Swift,Midnights (The Til Dawn Edition),2022,Pop,0:04:07,68
98,Zillionaire,The Aces,Under My Influence,2020,Alternative,0:03:13,61
99,In My Room (feat. Guitarricadelafuente),Troye Sivan,Something To Give Each Other,2023,Pop,0:03:13,39
100,Kollage,Carly Rae Jepsen,The Loveliest Time,2023,Pop,0:04:16,39
