Position,Name,Artist,Album,Year,Genre,Time,Plays
84,supernatural,Ariana Grande,eternal sunshine,2024,Pop,0:02:43,14
85,First Love (Remastered 2014),Hikaru Utada,First Love (Remastered 2014),1999,J-Pop,0:04:17,20
86,Not Strong Enough,boygenius,the record,2023,Alternative,0:03:54,47
87,Ex,Kiana Ledé,Selfless,2018,R&B/Soul,0:03:42,19
88,vampire,Olivia Rodrigo,GUTS,2023,Pop,0:03:39,
89,The Bolter,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,2024,Pop,0:03:58,11
90,"Can't Go Back, Baby",Troye Sivan,Something To Give Each Other,2023,Pop,0:03:21,57
91,Anxious (Bonus Track),Carly Rae Jepsen,The Loneliest Time,2022,Pop,0:02:57,160
92,Espresso,Sabrina Carpenter,Espresso - Single,2024,Pop,0:02:55,13
93,Bends,Carly Rae Jepsen,The Loneliest Time,2022,Pop,0:03:15,124
94,"So Long, London",Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,2024,Pop,0:04:22,10
95,Gimmie Love,Carly Rae Jepsen,Emotion (Deluxe Expanded Edition),2015,Pop,0:03:22,111
96,greedy,Tate McRae,THINK LATER,2023,Pop,0:02:09,15
97,But Daddy I Love Him,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,2024,Pop,0:05:40,8
98,Mine (Taylor's Version),Taylor Swift,Speak Now (Taylor's Version),2023,Pop,0:03:51,23
99,Agora Hills,Doja Cat,Scarlet,2023,Rap,0:04:25,7
100,Julien,Carly Rae Jepsen,Dedicated,2019,Pop,0:03:54,79
