Position,Name,Artist,Album,Year,Genre,Time,Plays
51,supernatural,Ariana Grande,eternal sunshine,2024,Pop,0:02:43,10
52,hey you got drugs?,Tove Lo,BLUE LIPS (Lady Wood Phase II),2017,Alternative,0:04:18,132
53,First Love (Remastered 2014),Hikaru Utada,First Love (Remastered 2014),1999,J-Pop,0:04:17,20
54,Not Strong Enough,boygenius,the record,2023,Alternative,0:03:54,47
55,Maroon,Taylor Swift,Midnights (The Til Dawn Edition),2022,Pop,0:03:38,102
56,"Can't Go Back, Baby",Troye Sivan,Something To Give Each Other,2023,Pop,0:03:21,57
57,Jacques,Jax Jones & Tove Lo,Sunshine Kitty (Paw Prints Edition),2016,Dance,0:03:23,10
58,Anxious (Bonus Track),Carly Rae Jepsen,The Loneliest Time,2022,Pop,0:02:57,160
59,Midnight Rain,Taylor Swift,Midnights (The Til Dawn Edition),2022,Pop,0:02:54,60
60,Back To December (Taylor's Version),Taylor Swift,Speak Now (Taylor's Version),2023,Pop,0:04:54,42
61,Ex,Kiana Ledé,Selfless,2018,R&B/Soul,0:03:42,17
62,Bends,Carly Rae Jepsen,The Loneliest Time,2022,Pop,0:03:15,122
63,Kintsugi,Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2023,Pop,0:06:18,112
64,Agora Hills,Doja Cat,Scarlet,2023,Rap,0:04:25,7
65,Gimmie Love,Carly Rae Jepsen,Emotion (Deluxe Expanded Edition),2015,Pop,0:03:22,110
66,TEXAS HOLD 'EM,Beyoncé,TEXAS HOLD 'EM - Single,2024,Country,0:03:53,
67,greedy,Tate McRae,THINK LATER,2023,Pop,0:02:09,13
68,Say Don't Go (Taylor's Version) [From The Vault],Taylor Swift,1989 (Taylor's Version) [Deluxe],2023,Pop,0:04:39,49
69,Mine (Taylor's Version),Taylor Swift,Speak Now (Taylor's Version),2023,Pop,0:03:51,22
70,Pristine,Snail Mail,Lush,2018,Alternative,0:04:55,81
71,How To Stay With You,Troye Sivan,Something To Give Each Other,2023,Pop,0:03:16,75
72,Mastermind,Taylor Swift,Midnights (The Til Dawn Edition),2022,Pop,0:03:11,27
73,Honey,Troye Sivan,Something To Give Each Other,2023,Pop,0:03:26,31
74,shivering gold,Tove Lo,BLUE LIPS (Lady Wood Phase II),2017,Alternative,0:03:35,6
75,Mistaken,Tove Lo,Sunshine Kitty (Paw Prints Edition),2019,Alternative,0:02:56,11
76,Shadow,Carly Rae Jepsen,The Loveliest Time,2023,Pop,0:02:49,75
77,Rush,Troye Sivan,Something To Give Each Other,2023,Pop,0:02:36,18
78,Stealin' Love,Leigh-Anne,Stealin' Love - Single,2024,Pop,0:02:20,8
79,You’re Losing Me (From The Vault),Taylor Swift,You're Losing Me (From The Vault) - Single,2023,Pop,0:04:37,25
80,Vigilante Shit,Taylor Swift,Midnights (The Til Dawn Edition),2022,Pop,0:02:44,30
81,The End of the World,Skeeter Davis,The Essential Skeeter Davis,1962,Country,0:02:37,15
82,Bikini Porn,Tove Lo,Sunshine Kitty (Paw Prints Edition),2020,Alternative,0:02:42,37
83,River,Miley Cyrus,Endless Summer Vacation,2023,Pop,0:02:42,79
84,Gibson Girl,Ethel Cain,Preacher’s Daughter,2022,Alternative,0:05:42,14
85,Versace On The Floor,Bruno Mars,24K Magic,2016,Pop,0:04:21,51
86,Julien,Carly Rae Jepsen,Dedicated,2019,Pop,0:03:54,75
87,mad woman,Taylor Swift,folklore (deluxe version),2020,Alternative,0:03:57,21
88,Perfect Places,Lorde,Melodrama,2017,Alternative,0:03:41,194
89,Anywhere u go,Tove Lo,Sunshine Kitty (Paw Prints Edition),2019,Alternative,0:03:09,13
90,the grudge,Olivia Rodrigo,GUTS (spilled),2023,Pop,0:03:09,9
91,HISS,Megan Thee Stallion,HISS - Single,2024,Hip-Hop/Rap,0:03:12,1
92,Thinking Bout You,Ariana Grande,Dangerous Woman,2016,Pop,0:03:20,166
93,bad idea right?,Olivia Rodrigo,GUTS (spilled),2023,Pop,0:03:04,7
94,Bejeweled,Taylor Swift,Midnights (The Til Dawn Edition),2022,Pop,0:03:14,27
95,One Of Your Girls,Troye Sivan,Something To Give Each Other,2023,Pop,0:03:01,57
96,Tulsa Jesus Freak,Lana Del Rey,Chemtrails Over the Country Club,2021,Alternative,0:03:35,129
97,claws,Charli XCX,how i'm feeling now,2020,Pop,0:02:29,140
98,Fight Against Your Fleshy Lusts,Julie Ragbeer,Perplex,2023,Pop,0:02:12,7
99,A&W,Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2023,Pop,0:07:13,90
100,Let The Light In (feat. Father John Misty),Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2023,Pop,0:04:38,64
