Position,Name,Artist,Album,Year,Genre,Time,Plays
36,Gimmie Love,Carly Rae Jepsen,Emotion (Deluxe Expanded Edition),2015,Pop,0:03:22,110
37,pretty isn’t pretty,Olivia Rodrigo,GUTS,2023,Pop,0:03:19,33
38,Is It Over Now? (Taylor's Version) [From The Vault],Taylor Swift,1989 (Taylor's Version) [Deluxe],2023,Pop,0:03:49,100
39,get him back!,Olivia Rodrigo,GUTS,2023,Pop,0:03:31,36
40,TEXAS HOLD 'EM,Beyoncé,TEXAS HOLD 'EM - Single,2024,Country,0:03:55,8
41,Bends,Carly Rae Jepsen,The Loneliest Time,2022,Pop,0:03:15,121
42,Back To December (Taylor's Version),Taylor Swift,Speak Now (Taylor's Version),2023,Pop,0:04:54,39
43,Agora Hills,Doja Cat,Scarlet,2023,Rap,0:04:25,7
44,ballad of a homeschooled girl,Olivia Rodrigo,GUTS,2023,Pop,0:03:23,28
45,The End of the World,Skeeter Davis,The Essential Skeeter Davis,1962,Country,0:02:37,15
46,Ex,Kiana Ledé,Selfless,2018,R&B/Soul,0:03:42,14
47,mad woman,Taylor Swift,folklore (deluxe version),2020,Alternative,0:03:57,21
48,Love Goes On,Ellie Goulding,Higher Than Heaven (Deluxe),2023,Pop,0:03:52,14
49,Honey,Troye Sivan,Something To Give Each Other,2023,Pop,0:03:26,30
50,Vigilante Shit,Taylor Swift,Midnights (The Til Dawn Edition),2022,Pop,0:02:44,29
51,Versace On The Floor,Bruno Mars,24K Magic,2016,Pop,0:04:21,50
52,Pristine,Snail Mail,Lush,2018,Alternative,0:04:55,79
53,Perfect Places,Lorde,Melodrama,2017,Alternative,0:03:41,194
54,vampire,Olivia Rodrigo,GUTS,2023,Pop,0:03:39,37
55,What's The Time Where You Are?,Troye Sivan,Something To Give Each Other,2023,Pop,0:03:23,41
56,Anti-Hero,Taylor Swift,Midnights (The Til Dawn Edition),2022,Pop,0:03:20,32
57,HISS,Megan Thee Stallion,HISS - Single,2024,Hip-Hop/Rap,0:03:12,1
58,Anxious (Bonus Track),Carly Rae Jepsen,The Loneliest Time,2022,Pop,0:02:57,157
59,Rush,Troye Sivan,Something To Give Each Other,2023,Pop,0:02:36,18
60,Shadow,Carly Rae Jepsen,The Loveliest Time,2023,Pop,0:02:49,72
61,Tulsa Jesus Freak,Lana Del Rey,Chemtrails Over the Country Club,2021,Alternative,0:03:35,129
62,Say Don't Go (Taylor's Version) [From The Vault],Taylor Swift,1989 (Taylor's Version) [Deluxe],2023,Pop,0:04:39,47
63,You’re Losing Me (From The Vault),Taylor Swift,You're Losing Me (From The Vault) - Single,2023,Pop,0:04:37,21
64,tolerate it,Taylor Swift,evermore (deluxe version),2020,Alternative,0:04:05,93
65,You Belong With Me (Taylor’s Version),Taylor Swift,Fearless (Taylor's Version),2021,Country,0:03:51,97
66,Julien,Carly Rae Jepsen,Dedicated,2019,Pop,0:03:54,73
67,All the Time,Zara Larsson,All the Time - Single,2019,Pop,0:03:48,93
68,Rose Colored Lenses,Miley Cyrus,Endless Summer Vacation,2023,Pop,0:03:43,62
69,Style (Taylor's Version),Taylor Swift,1989 (Taylor's Version) [Deluxe],2023,Pop,0:03:51,83
70,Mastermind,Taylor Swift,Midnights (The Til Dawn Edition),2022,Pop,0:03:11,24
71,Higher Than Heaven,Ellie Goulding,Higher Than Heaven (Deluxe),2023,Pop,0:03:29,22
72,What Was I Made For?,Billie Eilish,Barbie The Album,2023,Pop,0:03:42,71
73,Liar,Britney Spears,Glory (Deluxe),2016,Pop,0:03:16,68
74,Constant Repeat,Charli XCX,CRASH (Deluxe),2022,Pop,0:03:09,42
75,One Of Your Girls,Troye Sivan,Something To Give Each Other,2023,Pop,0:03:01,57
76,My Love Mine All Mine,Mitski,The Land Is Inhospitable and So Are We,2023,Alternative,0:02:17,85
77,The Grants,Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2023,Pop,0:04:55,52
78,Delicate,Taylor Swift,reputation,2017,Pop,0:03:52,100
79,Love Story (Taylor’s Version),Taylor Swift,Fearless (Taylor's Version),2021,Country,0:03:55,98
80,disco t**s,Tove Lo,BLUE LIPS (Lady Wood Phase II),2017,Alternative,0:03:43,121
81,Cry,Carly Rae Jepsen,E•MO•TION: Side B,2016,Pop,0:03:56,182
82,Midnight Dreams,Ellie Goulding,Higher Than Heaven (Deluxe),2023,Pop,0:03:12,69
83,Thinking Bout You,Ariana Grande,Dangerous Woman,2016,Pop,0:03:20,165
84,Bejeweled,Taylor Swift,Midnights (The Til Dawn Edition),2022,Pop,0:03:14,24
85,Glitch,Taylor Swift,Midnights (The Til Dawn Edition),2022,Pop,0:02:28,13
86,Kintsugi,Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2023,Pop,0:06:18,62
87,IN A DREAM,Troye Sivan,In A Dream (2020) - EP,2020,Pop,0:03:49,71
88,Let The Light In (feat. Father John Misty),Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2023,Pop,0:04:38,62
89,Labyrinth,Taylor Swift,Midnights (The Til Dawn Edition),2022,Pop,0:04:07,70
90,This Hell,Rina Sawayama,Hold The Girl (Bonus Edition),2022,Alternative,0:03:56,14
91,struggle,Tove Lo,BLUE LIPS (Lady Wood Phase II),2017,Alternative,0:03:46,10
92,How to disappear,Lana Del Rey,Norman F*****g Rockwell!,2019,Alternative,0:03:48,97
93,Twice,Charli XCX,CRASH (Deluxe),2022,Pop,0:03:14,19
94,Summer on You,PRETTYMUCH,Summer on You - Single,2018,Pop,0:03:25,46
95,Holy (Til You Let Me Go),Rina Sawayama,Hold The Girl (Bonus Edition),2022,Alternative,0:03:19,13
96,no tears left to cry,Ariana Grande,Sweetener,2018,Pop,0:03:25,20
97,Sweet Nothing,Taylor Swift,Midnights (The Til Dawn Edition),2022,Pop,0:03:08,19
98,Going Home,The Aces,Under My Influence,2020,Alternative,0:03:55,151
99,obvious,Ariana Grande,Positions (Deluxe),2020,Pop,0:02:26,10
100,Bikini Porn,Tove Lo,Sunshine Kitty (Paw Prints Edition),2020,Alternative,0:02:42,32
