Position,Name,Artist,Album,Year,Genre,Time,Plays
50,True Romance,Tove Lo,Dirt Femme (Extended Cut),2022,Dance,0:04:05,11
51,Bends,Carly Rae Jepsen,The Loneliest Time,2022,Pop,0:03:15,114
52,Rose Colored Lenses,Miley Cyrus,Endless Summer Vacation,2023,Pop,0:03:43,55
53,Quiet,Camila Cabello,Familia,2022,Pop,0:02:43,142
54,Paris,Taylor Swift,Midnights (3am Edition),2022,Pop,0:03:16,
55,I've Loved You For So Long,The Aces,I've Loved You For So Long,2023,Alternative,0:02:56,
56,Boys Like You,ITZY,Boys Like You - Single,2022,Pop,0:03:43,59
57,Kamikaze,Carly Rae Jepsen,The Loveliest Time,2023,Pop,0:02:59,50
58,Vigilante Shit,Taylor Swift,Midnights (3am Edition),2022,Pop,0:02:44,
59,All Too Well (Taylor's Version),Taylor Swift,Red (Taylor's Version) [Video Deluxe],2021,Pop,0:05:29,26
60,What Was I Made For?,Billie Eilish,Barbie The Album,2023,Pop,0:03:42,48
61,Gimmie Love,Carly Rae Jepsen,Emotion (Deluxe Expanded Edition),2015,Pop,0:03:22,86
62,Anti-Hero,Taylor Swift,Midnights (The Til Dawn Edition),2022,Pop,0:03:20,21
63,Ever Again,Robyn,Honey,2018,Pop,0:04:24,38
64,sao anh không hiểu?,Phùng Khánh Linh,yesteryear (deluxe),2020,Pop,0:03:20,67
65,Intuition,Ellie Goulding,Higher Than Heaven (Deluxe),2023,Pop,0:03:12,46
66,Jaded,Miley Cyrus,Endless Summer Vacation,2023,Pop,0:03:05,45
67,Don't Write Me Off,Hugh Grant,Music and Lyrics,2007,Soundtrack,0:02:30,49
68,Still Got It,Troye Sivan,Something To Give Each Other,2023,Pop,0:03:28,34
69,Temptation,Ellie Goulding,Higher Than Heaven (Deluxe),2023,Pop,0:03:03,41
70,The Grants,Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2023,Pop,0:04:55,46
71,You asked for this,Halsey,"If I Can’t Have Love, I Want Power (Extended)",2021,Alternative,0:04:25,41
72,Your Type,Carly Rae Jepsen,Emotion (Deluxe Expanded Edition),2015,Pop,0:03:19,105
73,"You're On Your Own, Kid",Taylor Swift,Midnights (The Til Dawn Edition),2022,Pop,0:03:14,15
74,Fairy Dust (Chapter I),Tove Lo,Lady Wood,2016,Alternative,0:00:57,5
75,Snow On The Beach (feat. More Lana Del Rey),Taylor Swift,Midnights (The Til Dawn Edition),2022,Pop,0:03:49,30
76,the grudge,Olivia Rodrigo,GUTS,2023,Pop,0:03:09,36
77,Grapefruit,Tove Lo,Dirt Femme (Extended Cut),2022,Dance,0:03:51,11
78,One Of Your Girls,Troye Sivan,Something To Give Each Other,2023,Pop,0:03:01,5
79,Better Man,Ellie Goulding,Higher Than Heaven (Deluxe),2023,Pop,0:02:52,43
80,abcdefu,GAYLE,a study of the human experience volume one - EP,2020,Pop,0:02:48,43
81,October,No Spirit,October - Single,2021,Hip-Hop/Rap,0:02:30,
82,Shake It Off (Taylor's Version),Taylor Swift,1989 (Taylor's Version) [Deluxe],2023,Pop,0:03:39,9
83,La Vie En Rose,Lucy Dacus,2019,2019,Alternative,0:02:50,41
84,just like magic,Ariana Grande,Positions,2020,Pop,0:02:29,126
85,the 1,Taylor Swift,folklore (deluxe version),2020,Alternative,0:03:30,56
86,Prom,SZA,Ctrl,2017,R&B/Soul,0:03:16,93
87,Kick In The Head,Tove Lo,Dirt Femme (Extended Cut),2022,Dance,0:03:15,24
88,Holy (Til You Let Me Go),Rina Sawayama,Hold The Girl,2022,Alternative,0:03:19,117
89,Tattooed Heart,Ariana Grande,Yours Truly,2013,Pop,0:03:14,38
90,Baby,Charli XCX,CRASH (Deluxe),2022,Pop,0:02:39,37
91,Now That We Don't Talk (Taylor's Version) [From The Vault],Taylor Swift,1989 (Taylor's Version) [Deluxe],2023,Pop,0:02:26,17
92,Habits (Stay High),Tove Lo,Queen of the Clouds (Blueprint Edition),2013,Alternative,0:03:29,98
93,I Know Places (Taylor's Version),Taylor Swift,1989 (Taylor's Version) [Deluxe],2023,Pop,0:03:15,2
94,Heat Lightning,Mitski,Laurel Hell,2021,Alternative,0:02:51,103
95,Bloom,Troye Sivan,Bloom,2018,Pop,0:03:42,107
96,Jon Batiste Interlude,Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2023,Pop,0:03:33,36
97,Karma,Taylor Swift,Midnights (3am Edition),2022,Pop,0:03:24,
98,Hot As Ice,Britney Spears,Blackout,2007,Pop,0:03:16,103
99,Cruel Summer,Taylor Swift,Lover,2019,Pop,0:02:58,220
100,Suburban Legends (Taylor's Version) [From The Vault],Taylor Swift,1989 (Taylor's Version) [Deluxe],2023,Pop,0:02:51,1
