Position,Name,Artist,Album,Year,Genre,Time,Plays
42,sao anh không hiểu?,Phùng Khánh Linh,yesteryear (deluxe),2020,Pop,0:03:20,65
43,October,No Spirit,October - Single,2021,Hip-Hop/Rap,0:02:30,
44,You asked for this,Halsey,"If I Can’t Have Love, I Want Power (Extended)",2021,Alternative,0:04:25,38
45,La Vie En Rose,Lucy Dacus,2019,2019,Alternative,0:02:50,41
46,the 1,Taylor Swift,folklore (deluxe version),2020,Alternative,0:03:30,56
47,Temptation,Ellie Goulding,Higher Than Heaven (Deluxe),2023,Pop,0:03:03,37
48,abcdefu,GAYLE,a study of the human experience volume one - EP,2021,Pop,0:02:48,41
49,True Romance,Tove Lo,Dirt Femme,2022,Pop,0:04:05,86
50,Snow On The Beach (feat. Lana Del Rey) [feat. More Lana Del Rey],Taylor Swift,Midnights (The Til Dawn Edition),2023,Pop,0:03:49,27
51,Question...?,Taylor Swift,Midnights (3am Edition),2022,Pop,0:03:30,
52,Better Man,Ellie Goulding,Higher Than Heaven (Deluxe),2023,Pop,0:02:52,41
53,Habits (Stay High),Tove Lo,Queen of the Clouds (Blueprint Edition),2013,Alternative,0:03:29,97
54,Jon Batiste Interlude,Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2023,Pop,0:03:33,35
55,Bloom,Troye Sivan,Bloom,2018,Pop,0:03:42,106
56,Hot As Ice,Britney Spears,Blackout,2007,Pop,0:03:16,101
57,Ever Again,Robyn,Honey,2018,Pop,0:04:24,28
58,Not Strong Enough,boygenius,the record,2023,Alternative,0:03:54,33
59,Paris,Taylor Swift,Midnights (3am Edition),2022,Pop,0:03:16,
60,Gracious Grind,midnite library,Purposeful Pondering,2023,Hip-Hop/Rap,0:01:37,
61,Holy (Til You Let Me Go),Rina Sawayama,Hold The Girl,2022,Alternative,0:03:19,113
62,Emotion,Carly Rae Jepsen,Emotion (Deluxe Expanded Edition),2015,Pop,0:03:17,82
63,Anti-Hero,Taylor Swift,Midnights (3am Edition),2022,Pop,0:03:20,
64,bitches,Tove Lo,BLUE LIPS (Lady Wood Phase II),2017,Alternative,0:02:17,33
65,Crash,Charli XCX,CRASH (Deluxe),2022,Pop,0:02:09,32
66,Constant Repeat,Charli XCX,CRASH (Deluxe),2022,Pop,0:03:09,32
67,Karma,Taylor Swift,Midnights (3am Edition),2022,Pop,0:03:24,
68,Heat Lightning,Mitski,Laurel Hell,2021,Alternative,0:02:51,97
69,Judah Smith Interlude,Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2023,Pop,0:04:36,27
70,"Sit Still, Look Pretty",Daya,"Sit Still, Look Pretty",2015,Pop,0:03:27,66
71,Smoke Signals,Phoebe Bridgers,Stranger in the Alps,2017,Alternative,0:05:24,49
72,Did you know that there's a tunnel under Ocean Blvd,Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2022,Pop,0:04:45,180
73,Easy Lover (feat. Big Sean),Ellie Goulding,Higher Than Heaven (Deluxe),2022,Pop,0:03:35,32
74,Baby,Charli XCX,CRASH (Deluxe),2022,Pop,0:02:39,28
75,Em Gái Mưa,Hương Tràm,Em Gái Mưa - Single,2017,Pop,0:05:23,28
76,Grapefruit,Tove Lo,Dirt Femme,2022,Pop,0:03:51,130
77,Summer Girl (Bonus Track),HAIM,"Women In Music, Pt. III (Expanded Edition)",2019,Alternative,0:03:25,138
78,Ya'aburnee,Halsey,"If I Can’t Have Love, I Want Power (Extended)",2021,Alternative,0:03:08,27
79,Sweet Nothing,Taylor Swift,Midnights (3am Edition),2022,Pop,0:03:08,
80,my tears ricochet,Taylor Swift,folklore,2020,Alternative,0:04:15,
81,Pretty Hurts,Beyoncé,BEYONCÉ (Platinum Edition),2013,Pop,0:04:17,26
82,Shadow,Britney Spears,In the Zone,2003,Pop,0:03:44,155
83,Bad Thing Twice,Carly Rae Jepsen,The Loneliest Time,2022,Pop,0:03:13,85
84,The Happiest Girl,BLACKPINK,BORN PINK,2022,K-Pop,0:03:42,32
85,Tally,BLACKPINK,BORN PINK,2022,K-Pop,0:03:04,47
86,I Wish you Roses,Kali Uchis,Red Moon In Venus,2023,R&B/Soul,0:03:39,24
87,Handstand,Miley Cyrus,Endless Summer Vacation,2023,Pop,0:03:25,27
88,Anxious (Bonus Track),Carly Rae Jepsen,The Loneliest Time,2022,Pop,0:02:57,139
89,Way Back Into Love,Hugh Grant & Haley Bennett,Music and Lyrics,2007,Soundtrack,0:04:37,69
90,King of My Heart,Taylor Swift,reputation,2017,Pop,0:03:34,131
91,Prom,SZA,Ctrl,2017,R&B/Soul,0:03:16,78
92,Always Get This Way,The Aces,I've Loved You For So Long,2023,Alternative,0:02:54,24
93,killing boys,Halsey,Manic,2020,Alternative,0:02:23,65
94,THIQUE,Beyoncé,RENAISSANCE,2022,Pop,0:04:04,45
95,ALIEN SUPERSTAR,Beyoncé,RENAISSANCE,2022,Pop,0:03:35,74
96,Mastermind,Taylor Swift,Midnights (3am Edition),2022,Pop,0:03:11,
97,sadder badder cooler,Tove Lo,Sunshine Kitty (Paw Prints Edition),2020,Alternative,0:02:51,22
98,Good Ones,Charli XCX,CRASH (Deluxe),2021,Pop,0:02:16,22
99,Sun Bleached Flies,Ethel Cain,Preacher’s Daughter,2022,Alternative,0:07:36,22
100,24,Lana Del Rey,Honeymoon,2015,Alternative,0:04:55,61
