Position,Name,Artist,Album,Year,Genre,Time,Plays
41,Vigilante Shit,Taylor Swift,Midnights (3am Edition),2022,Pop,0:02:44,34
42,A House In Nebraska,Ethel Cain,Preacher’s Daughter,2022,Alternative,0:07:46,76
43,Your Age,Rina Sawayama,Hold The Girl,2022,Alternative,0:02:54,58
44,Tally,BLACKPINK,BORN PINK,2022,K-Pop,0:03:04,33
45,Bad Thing Twice,Carly Rae Jepsen,The Loneliest Time,2022,Pop,0:03:13,69
46,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),Taylor Swift,Red (Taylor's Version) [Video Deluxe],2021,Pop,0:10:13,16
47,HEATED,Beyoncé,RENAISSANCE,2022,Pop,0:04:20,26
48,All the Time,Zara Larsson,All the Time - Single,2019,Pop,0:03:48,75
49,Red (Taylor's Version),Taylor Swift,Red (Taylor's Version) [Video Deluxe],2021,Pop,0:03:43,18
50,Bắt Vía (feat. Wren Evans & Mew Amazing),Hoàng Thùy Linh,LINK,2022,Pop,0:03:24,32
51,Fever,Carly Rae Jepsen,E•MO•TION: Side B,2016,Pop,0:03:04,83
52,Love Me Like You,Little Mix,Get Weird (Deluxe Edition),2015,Pop,0:03:17,45
53,ghostin,Ariana Grande,"thank u, next",2019,Pop,0:04:31,113
54,successful,Ariana Grande,Sweetener,2018,Pop,0:03:47,16
55,Last Words of a Shooting Star,Mitski,Bury Me At Makeout Creek,2014,Alternative,0:02:44,31
56,Missing U,Robyn,Honey,2018,Pop,0:04:57,8
57,So Nice,Carly Rae Jepsen,The Loneliest Time,2022,Pop,0:03:39,100
58,New Shapes (feat. Christine and the Queens and Caroline Polachek),Charli XCX,CRASH (Deluxe),2021,Pop,0:03:20,7
59,Lavender Haze,Taylor Swift,Midnights,2022,Pop,0:03:22,
60,Perfect Day (Chris Lord Alge Mix),Hoku,Legally Blonde (Original Motion Picture Soundtrack),2001,Soundtrack,0:03:26,23
61,Twice,Charli XCX,CRASH (Deluxe),2022,Pop,0:03:14,7
62,Ribs,Lorde,Pure Heroine,2013,Alternative,0:04:18,11
63,NO,Meghan Trainor,Thank You (Deluxe Version),2016,Pop,0:03:33,7
64,Can't Get You Out of My Head,Kylie Minogue,Fever,2001,Pop,0:03:50,56
65,Attention Whore (feat. Channel Tres),Tove Lo,Dirt Femme,2022,Pop,0:03:10,6
66,Anti-Hero,Taylor Swift,Midnights (3am Edition),2022,Pop,0:03:20,104
67,Between the Lines,Robyn,Honey,2018,Pop,0:04:05,5
68,Sideways,Carly Rae Jepsen,The Loneliest Time,2022,Pop,0:02:16,34
69,Thoroughfare,Ethel Cain,Preacher’s Daughter,2022,Alternative,0:09:27,8
70,Did you know that there's a tunnel under Ocean Blvd,Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2022,Pop,0:04:45,162
71,Close to You,Rihanna,ANTI (Deluxe),2016,Pop,0:03:57,48
72,Dancing With Our Hands Tied,Taylor Swift,reputation,2017,Pop,0:03:31,94
73,True Romance,Tove Lo,Dirt Femme,2022,Pop,0:04:05,52
74,Kick in the Head,Tove Lo,Dirt Femme,2022,Pop,0:03:15,47
75,Boy Problems,Carly Rae Jepsen,Emotion (Deluxe Expanded Edition),2015,Pop,0:03:42,47
76,Bejeweled,Taylor Swift,Midnights (3am Edition),2022,Pop,0:03:14,85
77,quý cô say xỉn (secret sunday),Phùng Khánh Linh,CITOPIA,2022,Pop,0:03:22,12
78,Hold Me Closer,Elton John & Britney Spears,Hold Me Closer - Single,2017,Pop,0:03:22,125
79,Physical,Dua Lipa,Future Nostalgia,2020,Pop,0:03:13,81
80,Hurricanes,Rina Sawayama,Hold The Girl,2022,Alternative,0:03:22,64
81,Cruel Summer,Taylor Swift,Lover,2019,Pop,0:02:58,190
82,Flowers,Miley Cyrus,Endless Summer Vacation,2023,Pop,0:03:20,8
83,Attention,NewJeans,NewJeans 1st EP 'New Jeans',2022,K-Pop,0:03:00,4
84,claws,Charli XCX,how i'm feeling now,2020,Pop,0:02:29,124
85,Used To Know Me,Charli XCX,CRASH (Deluxe),2022,Pop,0:02:25,4
86,Joshua Tree,Carly Rae Jepsen,The Loneliest Time,2022,Pop,0:02:29,63
87,Minor Feelings,Rina Sawayama,Hold The Girl,2022,Alternative,0:02:00,84
88,Texas Reznikoff,Mitski,Bury Me At Makeout Creek,2014,Alternative,0:02:12,44
89,main thing,Ariana Grande,Positions,2021,Pop,0:02:09,86
90,Heroin,Lana Del Rey,Lust for Life,2017,Alternative,0:05:55,101
91,Supercut,Lorde,Melodrama,2017,Alternative,0:04:37,105
92,State Of Grace (Taylor's Version),Taylor Swift,Red (Taylor's Version) [Video Deluxe],2021,Pop,0:04:55,11
93,Cruel World,Lana Del Rey,Ultraviolence (Deluxe),2014,Alternative,0:06:39,57
94,Sidelines,Phoebe Bridgers,Sidelines - Single,2022,Alternative,0:04:24,146
95,em tạm đi vắng khi anh thức giấc (day dreamer),Phùng Khánh Linh,CITOPIA,2022,Pop,0:04:33,11
96,Ungodly Hour,Chloe x Halle,Ungodly Hour,2020,R&B/Soul,0:04:15,38
97,Diamonds,Josef Salvat,Night Swim (Deluxe),2014,Pop,0:04:05,16
98,Gimme More,Britney Spears,Blackout,2007,Pop,0:04:11,260
99,When We Were Young,Adele,25,2015,Pop,0:04:50,40
100,Escapism.,RAYE & 070 Shake,My 21st Century Blues,2022,Pop,0:04:32,2
