Position,Name,Artist,Album,Year,Genre,Time,Plays
40,Green Light,Lorde,Melodrama,2017,Alternative,0:03:54,143
41,Ngày Chưa Giông Bão,Bùi Lan Hương,Ngày Chưa Giông Bão (OST Người Bất Tử) - Single,2018,Pop,0:03:32,24
42,Midnight Rain,Taylor Swift,Midnights (3am Edition),2022,Pop,0:02:54,85
43,Ever Again,Robyn,Honey,2018,Pop,0:04:24,11
44,Roses (feat. ROZES),The Chainsmokers,Bouquet - EP,2015,Dance,0:03:45,13
45,Break the Ice,Britney Spears,Blackout,2007,Pop,0:03:16,230
46,Anti-Hero,Taylor Swift,Midnights (3am Edition),2022,Pop,0:03:20,104
47,brutal,Olivia Rodrigo,SOUR,2021,Pop,0:02:23,125
48,Mirror Forever,Weyes Blood,Titanic Rising,2019,Alternative,0:05:05,17
49,Lightning,Charli XCX,CRASH (Deluxe),2022,Pop,0:03:57,11
50,CHURCH GIRL,Beyoncé,RENAISSANCE,2022,Pop,0:03:44,19
51,Dear Reader,Taylor Swift,Midnights (3am Edition),2022,Pop,0:03:45,38
52,See Tình,Hoàng Thùy Linh,LINK,2022,Pop,0:03:05,20
53,Feel Something,Clairo,Immunity,2019,Alternative,0:02:56,48
54,Vigilante Shit,Taylor Swift,Midnights (3am Edition),2022,Pop,0:02:44,34
55,A House In Nebraska,Ethel Cain,Preacher’s Daughter,2022,Alternative,0:07:46,76
56,All the Time,Zara Larsson,All the Time - Single,2019,Pop,0:03:48,75
57,People disappear here,Halsey,"If I Can’t Have Love, I Want Power (Extended)",2021,Alternative,0:04:07,9
58,Dream of You,Camila Cabello,Romance,2019,Pop,0:03:42,105
59,Your Age,Rina Sawayama,Hold The Girl,2022,Alternative,0:02:54,58
60,Tally,BLACKPINK,BORN PINK,2022,K-Pop,0:03:04,33
61,Flowers,Miley Cyrus,Endless Summer Vacation,2023,Pop,0:03:20,8
62,Bad Thing Twice,Carly Rae Jepsen,The Loneliest Time,2022,Pop,0:03:13,69
63,Lilith,Halsey,"If I Can’t Have Love, I Want Power (Extended)",2021,Alternative,0:02:47,10
64,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),Taylor Swift,Red (Taylor's Version) [Video Deluxe],2021,Pop,0:10:13,16
65,ghostin,Ariana Grande,"thank u, next",2019,Pop,0:04:31,113
66,HEATED,Beyoncé,RENAISSANCE,2022,Pop,0:04:20,26
67,Red (Taylor's Version),Taylor Swift,Red (Taylor's Version) [Video Deluxe],2021,Pop,0:03:43,18
68,Easier than Lying,Halsey,"If I Can’t Have Love, I Want Power (Extended)",2021,Alternative,0:03:26,10
69,Bắt Vía (feat. Wren Evans & Mew Amazing),Hoàng Thùy Linh,LINK,2022,Pop,0:03:24,32
70,Fever,Carly Rae Jepsen,E•MO•TION: Side B,2016,Pop,0:03:04,83
71,Love Me Like You,Little Mix,Get Weird (Deluxe Edition),2015,Pop,0:03:17,45
72,Last Words of a Shooting Star,Mitski,Bury Me At Makeout Creek,2014,Alternative,0:02:44,31
73,Missing U,Robyn,Honey,2018,Pop,0:04:57,8
74,Did you know that there's a tunnel under Ocean Blvd,Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2022,Pop,0:04:45,162
75,successful,Ariana Grande,Sweetener,2018,Pop,0:03:47,16
76,Lavender Haze,Taylor Swift,Midnights,2022,Pop,0:03:22,
77,Twice,Charli XCX,CRASH (Deluxe),2022,Pop,0:03:14,7
78,1121,Halsey,"If I Can’t Have Love, I Want Power (Extended)",2021,Alternative,0:02:42,7
79,Can't Get You Out of My Head,Kylie Minogue,Fever,2001,Pop,0:03:50,56
80,So Nice,Carly Rae Jepsen,The Loneliest Time,2022,Pop,0:03:39,100
81,New Shapes (feat. Christine and the Queens and Caroline Polachek),Charli XCX,CRASH (Deluxe),2021,Pop,0:03:20,7
82,Perfect Day (Chris Lord Alge Mix),Hoku,Legally Blonde (Original Motion Picture Soundtrack),2001,Soundtrack,0:03:26,23
83,Ribs,Lorde,Pure Heroine,2013,Alternative,0:04:18,11
84,Nightmare (Reprise),Halsey,"If I Can’t Have Love, I Want Power (Extended)",2021,Alternative,0:04:05,8
85,Close to You,Rihanna,ANTI (Deluxe),2016,Pop,0:03:57,48
86,Grapefruit,Tove Lo,Dirt Femme,2022,Pop,0:03:51,108
87,Bells in Santa Fe,Halsey,"If I Can’t Have Love, I Want Power (Extended)",2021,Alternative,0:03:37,5
88,NO,Meghan Trainor,Thank You (Deluxe Version),2016,Pop,0:03:33,7
89,Boy Problems,Carly Rae Jepsen,Emotion (Deluxe Expanded Edition),2015,Pop,0:03:42,47
90,The Tradition,Halsey,"If I Can’t Have Love, I Want Power (Extended)",2021,Alternative,0:03:46,6
91,căn gác mùa hè (sweet summer),Phùng Khánh Linh,CITOPIA,2022,Pop,0:03:11,9
92,Attention Whore (feat. Channel Tres),Tove Lo,Dirt Femme,2022,Pop,0:03:10,6
93,Between the Lines,Robyn,Honey,2018,Pop,0:04:05,5
94,Darling,Halsey,"If I Can’t Have Love, I Want Power (Extended)",2021,Alternative,0:03:02,6
95,Girl is a Gun,Halsey,"If I Can’t Have Love, I Want Power (Extended)",2021,Alternative,0:02:26,6
96,Sideways,Carly Rae Jepsen,The Loneliest Time,2022,Pop,0:02:16,34
97,Thoroughfare,Ethel Cain,Preacher’s Daughter,2022,Alternative,0:09:27,8
98,State Of Grace (Taylor's Version),Taylor Swift,Red (Taylor's Version) [Video Deluxe],2021,Pop,0:04:55,11
99,Sidelines,Phoebe Bridgers,Sidelines - Single,2022,Alternative,0:04:24,146
100,Diamonds,Josef Salvat,Night Swim (Deluxe),2014,Pop,0:04:05,16
